/* CONJUNTOS */
param N_total:= 3000 ;

/* PARAMETROS */
param P:= 2972 ;
param R:= 1800 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
param nombre_instancia := "a1_R1800_pre28" ;

param : coordx coordy flag prob_ohca:=
1 54620.000000 43523.000000 0 0.0006
2 52694.000000 42750.000000 0 0.0859
3 53253.000000 43024.000000 0 0.0161
4 54925.000000 42624.000000 0 0.0091
5 54973.000000 43980.000000 0 0.5011
6 52967.000000 42955.000000 0 0.0140
7 55143.000000 40238.000000 0 0.1314
8 53071.000000 44896.000000 0 0.0997
9 55710.000000 44219.000000 0 0.2177
10 54459.000000 43964.000000 0 0.0463
11 54467.000000 44351.000000 0 0.3789
12 53570.000000 41898.000000 0 0.1242
13 55155.000000 43399.000000 0 0.1554
14 54051.000000 41019.000000 0 0.1107
15 55335.000000 44023.000000 0 0.0739
16 54449.000000 42872.000000 0 0.1313
17 53399.000000 42273.000000 0 0.3006
18 54241.000000 43580.000000 0 0.0272
19 56000.000000 41710.000000 0 0.3332
20 53204.000000 42630.000000 0 0.0208
21 54524.000000 42904.000000 0 0.0179
22 55665.000000 44100.000000 0 0.0008
23 55829.000000 40780.000000 0 0.0437
24 54059.000000 42096.000000 0 0.2950
25 53106.000000 42771.000000 0 0.0065
26 54427.000000 43777.000000 0 0.2325
27 55368.000000 41828.000000 0 0.0186
28 53927.000000 45077.000000 0 0.1775
29 55278.000000 44081.000000 0 0.0242
30 55909.000000 41497.000000 0 0.0000
31 53344.000000 42929.000000 0 0.1883
32 55095.000000 42443.000000 0 0.0543
33 55645.000000 43363.000000 0 0.0013
34 55718.000000 43777.000000 0 0.1155
35 57115.000000 44424.000000 0 0.0910
36 54963.000000 44875.000000 0 0.0048
37 54483.000000 43594.000000 0 0.0645
38 54543.000000 44843.000000 0 0.0006
39 54263.000000 39356.000000 0 0.3503
40 53992.000000 42499.000000 0 0.1891
41 54729.000000 40311.000000 0 0.2442
42 55013.000000 44589.000000 0 0.0007
43 53332.000000 43782.000000 0 0.0001
44 52627.000000 41645.000000 0 0.4831
45 57103.000000 40709.000000 0 0.0092
46 54352.000000 42520.000000 0 0.0091
47 50478.000000 42084.000000 0 0.0087
48 54849.000000 41733.000000 0 0.0472
49 53055.000000 42310.000000 0 0.0000
50 55191.000000 42127.000000 0 0.0120
51 51936.000000 41784.000000 0 0.0011
52 54594.000000 44345.000000 0 0.0406
53 52164.000000 42650.000000 0 0.6909
54 56302.000000 42288.000000 0 0.0032
55 52913.000000 44156.000000 0 0.0452
