/* CONJUNTOS */
param N_total:= 5000 ;

/* PARAMETROS */
param P:= 4991 ;
param R:= 28000 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
param nombre_instancia := "s1_R28000_pre9" ;

param : coordx coordy flag prob_ohca:=
1 664159.000000 550946.000000 0 0.3403
2 665845.000000 557965.000000 0 0.0335
3 597173.000000 575538.000000 0 0.2546
4 618600.000000 551446.000000 0 0.5190
5 635690.000000 608046.000000 0 0.0002
6 588100.000000 557588.000000 0 0.0227
7 582015.000000 546191.000000 0 0.0555
8 604678.000000 574577.000000 0 0.2618
9 572029.000000 518313.000000 0 0.2738
10 604737.000000 574591.000000 0 0.0041
11 577728.000000 587566.000000 0 0.2226
12 602013.000000 574722.000000 0 0.0521
13 627968.000000 574625.000000 0 0.1070
14 607269.000000 536961.000000 0 0.0725
15 603145.000000 574795.000000 0 0.0809
16 671919.000000 571761.000000 0 0.0109
17 612184.000000 570393.000000 0 0.1621
18 600032.000000 575310.000000 0 0.0998
19 627912.000000 593892.000000 0 0.0010
20 601967.000000 604428.000000 0 0.0714
21 591851.000000 569051.000000 0 0.0541
22 601444.000000 572693.000000 0 0.0033
23 629718.000000 558104.000000 0 0.0981
24 661430.000000 603567.000000 0 0.2486
25 597551.000000 556737.000000 0 0.8379
26 601182.000000 582584.000000 0 0.3837
27 562704.000000 570596.000000 0 0.2186
28 605107.000000 563429.000000 0 0.0732
29 607214.000000 575069.000000 0 0.2651
30 568824.000000 570203.000000 0 0.0483
31 612485.000000 518009.000000 0 0.0511
32 589244.000000 573777.000000 0 0.1969
33 625579.000000 551084.000000 0 0.0301
34 560237.000000 500154.000000 0 0.0000
35 626224.000000 569687.000000 0 0.1563
36 610666.000000 551701.000000 0 0.3553
37 597428.000000 569940.000000 0 0.0000
38 600582.000000 599535.000000 0 0.1920
39 604168.000000 555003.000000 0 0.1660
40 613871.000000 550423.000000 0 0.0009
41 617310.000000 551945.000000 0 0.2650
42 625728.000000 579460.000000 0 0.0450
43 606300.000000 566708.000000 0 0.0014
44 638559.000000 558807.000000 0 0.0056
45 582176.000000 630383.000000 0 0.0219
46 544056.000000 577786.000000 0 0.2770
47 631297.000000 578351.000000 0 0.0000
48 561574.000000 621747.000000 0 0.0065
