/* CONJUNTOS */
param N_total:= 5000 ;

/* PARAMETROS */
param P:= 4965 ;
param R:= 35000 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
param nombre_instancia := "s3_R35000_pre35" ;

param : coordx coordy flag prob_ohca:=
1 453320.000000 606542.000000 0 0.0089
2 520651.000000 594591.000000 0 0.0056
3 516664.000000 660290.000000 0 0.2306
4 570023.000000 570741.000000 0 0.1028
5 524035.000000 518443.000000 0 0.1499
6 544957.000000 505968.000000 0 0.1771
7 503105.000000 577815.000000 0 0.0099
8 515747.000000 601704.000000 0 0.1929
9 588509.000000 666153.000000 0 0.2374
10 533602.000000 584471.000000 0 0.0314
11 488815.000000 736618.000000 0 0.0001
12 555436.000000 648459.000000 0 0.4029
13 525149.000000 598859.000000 0 0.0007
14 527235.000000 597804.000000 0 0.0291
15 532163.000000 487880.000000 0 0.4936
16 456899.000000 535857.000000 0 0.0032
17 458240.000000 649408.000000 0 0.0183
18 449835.000000 681607.000000 0 0.0005
19 536283.000000 664397.000000 0 0.1905
20 490765.000000 641584.000000 0 0.1573
21 454105.000000 462204.000000 0 0.2787
22 452479.000000 733351.000000 0 0.0125
23 530851.000000 640929.000000 0 0.2263
24 537285.000000 484173.000000 0 0.0481
25 517205.000000 604160.000000 0 0.1836
26 523280.000000 604275.000000 0 0.0424
27 587302.000000 609986.000000 0 0.0024
28 474852.000000 625772.000000 0 0.4013
29 524603.000000 621588.000000 0 0.0857
30 541442.000000 643798.000000 0 0.0001
31 533275.000000 597808.000000 0 0.0000
32 561366.000000 639125.000000 0 0.0004
33 542921.000000 577831.000000 0 0.0329
34 535727.000000 568446.000000 0 0.1799
35 505281.000000 579015.000000 0 0.2886
36 507854.000000 513056.000000 0 0.0134
37 519839.000000 594718.000000 0 0.2684
38 543050.000000 594144.000000 0 0.0354
39 502642.000000 615006.000000 0 0.1872
40 457526.000000 658653.000000 0 0.1870
41 454100.000000 637822.000000 0 0.0301
42 478919.000000 531404.000000 0 0.0381
43 525977.000000 595552.000000 0 0.0003
44 530335.000000 593501.000000 0 0.0751
45 485899.000000 618292.000000 0 0.0141
46 520162.000000 606713.000000 0 0.3853
47 579754.000000 607506.000000 0 0.0142
48 448929.000000 699090.000000 0 0.0084
49 519817.000000 600528.000000 0 0.0145
50 590437.000000 652317.000000 0 0.0728
51 565852.000000 731472.000000 0 0.1447
52 530337.000000 609544.000000 0 0.3601
53 591664.000000 441477.000000 0 0.0030
54 518660.000000 603100.000000 0 0.2350
55 543134.000000 515387.000000 0 0.2054
56 549643.000000 615815.000000 0 0.3039
57 536765.000000 368279.000000 0 0.4357
58 490583.000000 447151.000000 0 0.2042
59 462095.000000 603185.000000 0 0.1295
60 521037.000000 625633.000000 0 0.5798
61 517783.000000 448891.000000 0 0.0062
62 504286.000000 586215.000000 0 0.0109
63 449791.000000 508708.000000 0 0.2003
64 505975.000000 574621.000000 0 0.0278
65 565315.000000 570709.000000 0 0.0412
66 505993.000000 602027.000000 0 0.0009
67 481399.000000 639977.000000 0 0.0307
68 528705.000000 615540.000000 0 0.8224
69 496874.000000 608333.000000 0 0.4348
70 509135.000000 610403.000000 0 0.0625
71 551495.000000 534129.000000 0 0.0052
72 511112.000000 609032.000000 0 0.0001
73 540324.000000 654879.000000 0 0.0356
74 518523.000000 731755.000000 0 0.0451
75 592334.000000 554231.000000 0 0.0179
76 458334.000000 717159.000000 0 0.3949
77 563760.000000 556793.000000 0 0.0006
78 498993.000000 477685.000000 0 0.1675
79 461951.000000 676819.000000 0 0.0079
