/* CONJUNTOS */
param N_total:= 5250 ;

/* PARAMETROS */
param P:= 5241 ;
param R:= 2400 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
param nombre_instancia := "a2_R2400_pre9" ;

param : coordx coordy flag prob_ohca:=
1 53920.000000 42968.000000 0 0.0053
2 52019.000000 42206.000000 0 0.4556
3 52570.000000 42476.000000 0 0.1218
4 54220.000000 42081.000000 0 0.0002
5 54268.000000 43420.000000 0 0.8789
6 52288.000000 42408.000000 0 0.2850
7 54436.000000 39727.000000 0 0.3025
8 52391.000000 44323.000000 0 0.2647
9 54995.000000 43655.000000 0 0.0000
10 53761.000000 43403.000000 0 0.0045
11 53769.000000 43786.000000 0 0.3084
12 52883.000000 41365.000000 0 0.3896
13 54448.000000 42846.000000 0 0.8626
14 53358.000000 40498.000000 0 0.1808
15 54626.000000 43461.000000 0 0.0385
16 53751.000000 42326.000000 0 0.0009
17 52714.000000 41735.000000 0 0.1813
18 53545.000000 43025.000000 0 0.3416
19 55281.000000 41180.000000 0 0.3703
20 52522.000000 42088.000000 0 0.0028
21 53825.000000 42358.000000 0 0.0257
22 54951.000000 43538.000000 0 0.0345
23 55113.000000 40262.000000 0 0.6894
24 53366.000000 41560.000000 0 0.0003
25 52425.000000 42226.000000 0 0.2394
26 53729.000000 43219.000000 0 0.0056
27 54658.000000 41295.000000 0 0.8556
28 53236.000000 44502.000000 0 0.0903
29 54569.000000 43519.000000 0 0.0228
30 55192.000000 40969.000000 0 0.0861
31 52661.000000 42382.000000 0 0.1489
32 54389.000000 41903.000000 0 0.1996
33 54931.000000 42810.000000 0 0.0823
34 55003.000000 43219.000000 0 0.0146
35 56382.000000 43858.000000 0 0.1323
36 54258.000000 44302.000000 0 0.1075
37 53785.000000 43039.000000 0 0.0323
38 53844.000000 44271.000000 0 0.1275
39 53568.000000 38856.000000 0 0.0431
40 53300.000000 41958.000000 0 0.0682
41 54027.000000 39799.000000 0 0.0010
42 54307.000000 44020.000000 0 0.0015
43 52648.000000 43224.000000 0 0.0061
44 51953.000000 41115.000000 0 0.3221
45 56370.000000 40191.000000 0 0.0452
46 53655.000000 41979.000000 0 0.0100
47 49832.000000 41548.000000 0 0.1247
48 54146.000000 41202.000000 0 0.3775
49 52375.000000 41772.000000 0 0.1320
50 54484.000000 41591.000000 0 0.1629
