/* CONJUNTOS */
param N_total:= 150 ;

/* PARAMETROS */
param P:= 137 ;
param R:= 0.14554425309821817 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
param nombre_instancia := "wsc_0_R0p1455_pre13" ;

param : coordx coordy flag prob_ohca:=
1 0.346970 0.853322 0 0.3201
2 0.190631 0.955796 0 0.0316
3 0.285587 0.220067 1 0.0000
4 0.443946 0.194091 0 0.1079
5 0.315193 0.817380 0 0.3752
6 0.178886 0.482498 1 0.0000
7 0.365949 0.558997 0 0.0034
8 0.537121 0.829927 0 0.0537
9 0.367247 0.377509 0 0.0571
10 0.862992 0.746270 0 0.0216
11 0.948259 0.440609 1 0.0000
12 0.888128 0.281776 0 0.0009
13 0.594512 0.398323 0 0.7051
14 0.420096 0.887460 0 0.1962
15 0.538905 0.286403 0 0.0201
16 0.191380 0.494397 0 0.0104
17 0.091516 0.254180 0 0.0444
18 0.409762 0.646004 0 0.1193
19 0.645706 0.866121 0 0.2298
20 0.888995 0.563356 0 0.1808
21 0.067363 0.427046 0 0.0051
22 0.512684 0.109289 0 0.0000
23 0.563134 0.325122 0 0.0045
24 0.897249 0.440986 0 0.0623
25 0.435631 0.710447 0 0.0118
26 0.353889 0.495662 1 0.0000
27 0.966499 0.943270 0 0.0027
28 0.889483 0.193024 0 0.1736
29 0.732310 0.043275 0 0.2353
30 0.890583 0.960281 0 0.6423
31 0.683930 0.844991 0 0.7545
32 0.852324 0.922720 0 0.2601
33 0.008917 0.393026 0 0.0623
34 0.247861 0.267280 0 0.0372
35 0.369377 0.829409 0 0.7894
36 0.535760 0.327397 0 0.0574
37 0.727860 0.348277 0 0.2095
38 0.142242 0.184400 1 0.0000
39 0.644975 0.972760 0 0.0015
40 0.432376 0.945055 0 0.7868
41 0.001873 0.338628 0 0.3762
42 0.529850 0.599249 0 0.0045
43 0.945696 0.175119 1 0.0000
44 0.821039 0.363370 0 0.8753
45 0.468699 0.841746 0 0.0210
46 0.941952 0.202504 0 0.0097
47 0.567701 0.540138 0 0.1052
48 0.963646 0.759695 0 0.0007
49 0.042471 0.727233 0 0.5543
50 0.865083 0.789963 0 0.0158
51 0.021410 0.148992 0 0.0874
52 0.758134 0.024399 0 0.2209
53 0.715834 0.021894 0 0.2092
54 0.157235 0.452455 0 0.0970
55 0.122444 0.092678 0 0.0074
56 0.779004 0.150784 0 0.2509
57 0.428409 0.997938 0 0.0169
58 0.797286 0.556509 0 0.4260
59 0.682303 0.985728 0 0.5950
60 0.576341 0.428904 0 0.4310
61 0.986874 0.977016 0 0.4215
62 0.973147 0.349259 0 0.2506
63 0.327161 0.979748 0 0.0008
64 0.401211 0.071479 0 0.0680
65 0.728385 0.481930 0 0.1507
66 0.074064 0.005175 0 0.0000
67 0.264761 0.377474 0 0.3417
68 0.769933 0.445103 0 0.6854
