/* CONJUNTOS */
param N_total:= 150 ;

/* PARAMETROS */
param P:= 144 ;
param R:= 0.08924182013739747 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
param nombre_instancia := "wsc_2_R0p0892_pre6" ;

param : coordx coordy flag prob_ohca:=
1 0.214575 0.097921 0 0.0007
2 0.694875 0.572042 0 0.0103
3 0.879234 0.341209 0 0.2431
4 0.763763 0.941501 0 0.0078
5 0.506132 0.857631 0 0.1786
6 0.162938 0.494314 0 0.5244
7 0.976805 0.356052 0 0.3115
8 0.249713 0.448418 0 0.0333
9 0.963685 0.730176 0 0.0237
10 0.228363 0.951902 0 0.0510
11 0.869563 0.146813 0 0.0060
12 0.543740 0.817525 0 0.0359
13 0.454558 0.521256 0 0.4113
14 0.303453 0.631933 1 0.0000
15 0.495203 0.604978 0 0.0537
16 0.732811 0.425285 0 0.7041
17 0.209940 0.406315 0 0.0635
18 0.484358 0.085149 0 0.1374
19 0.686742 0.052510 0 0.0112
20 0.486020 0.683251 0 0.0151
21 0.067887 0.952506 0 0.1895
22 0.329669 0.365570 0 0.1232
23 0.365700 0.020618 0 0.0448
24 0.886279 0.007454 0 0.0242
25 0.147458 0.993212 0 0.0137
26 0.612836 0.881386 0 0.0172
27 0.385333 0.101553 0 0.0202
28 0.764638 0.663918 0 0.4288
29 0.730403 0.491549 0 0.0200
30 0.073178 0.433651 0 0.4393
31 0.216738 0.146932 0 0.0939
32 0.069109 0.228489 0 0.2208
33 0.023434 0.460997 0 0.0273
34 0.312023 0.397441 0 0.1632
35 0.823151 0.392776 0 0.2307
36 0.295231 0.585164 0 0.0083
37 0.125185 0.474342 0 0.0020
38 0.301490 0.167962 0 0.1287
39 0.798792 0.647061 0 0.1032
40 0.457842 0.693824 0 0.2743
41 0.221159 0.151821 0 0.0557
42 0.853469 0.535271 0 0.0119
43 0.594881 0.256414 0 0.4701
44 0.201605 0.502211 1 0.0000
45 0.904312 0.791223 0 0.0271
46 0.613872 0.905646 0 0.0000
47 0.627816 0.589441 0 0.1752
48 0.822499 0.100187 0 0.0705
49 0.450492 0.482983 0 0.1138
50 0.715281 0.200530 0 0.1630
51 0.591079 0.267235 1 0.0000
52 0.903035 0.811206 0 0.1783
53 0.889706 0.743775 0 0.0000
54 0.089397 0.826318 0 0.0025
55 0.124468 0.992607 0 0.5210
56 0.840856 0.942712 0 0.0042
57 0.153167 0.835176 0 0.0010
58 0.971761 0.584882 0 0.0090
59 0.073244 0.582480 0 0.5220
60 0.005777 0.654624 0 0.4683
61 0.802333 0.021087 1 0.0000
62 0.306450 0.300386 0 0.0125
63 0.950841 0.767920 0 0.0472
64 0.935964 0.969192 0 0.0798
65 0.587913 0.301946 0 0.0158
66 0.636826 0.659346 0 0.1397
67 0.697693 0.355611 1 0.0000
68 0.050725 0.575821 0 0.1113
69 0.400062 0.728517 0 0.4224
70 0.582793 0.433292 0 0.0858
71 0.382217 0.625889 0 0.0408
72 0.125246 0.969867 0 0.0785
73 0.867337 0.122548 0 0.0035
74 0.637055 0.799903 0 0.1661
75 0.377322 0.196831 0 0.0903
76 0.712430 0.096034 0 0.3095
77 0.160204 0.184290 0 0.2292
78 0.580934 0.676862 0 0.6233
79 0.461700 0.030651 0 0.7631
80 0.556753 0.108091 0 0.0045
81 0.359874 0.821009 0 0.4678
82 0.405389 0.186118 0 0.0228
83 0.135755 0.580398 0 0.1905
84 0.334153 0.209329 0 0.3633
85 0.509755 0.050709 0 0.1129
86 0.256562 0.281847 0 0.0230
87 0.658902 0.693650 0 0.0026
88 0.714733 0.386566 0 0.0636
89 0.448949 0.806945 0 0.1115
90 0.269603 0.635795 0 0.1258
91 0.733058 0.811386 0 0.4076
92 0.968831 0.466447 0 0.7418
93 0.891971 0.805696 0 0.6766
94 0.255655 0.342530 0 0.0068
95 0.549194 0.274598 0 0.0044
96 0.914168 0.331127 0 0.3195
97 0.712516 0.706033 0 0.0701
98 0.911977 0.588734 0 0.2971
99 0.012736 0.265639 0 0.0317
100 0.629500 0.852839 0 0.0000
101 0.937255 0.967521 0 0.0692
102 0.416553 0.664446 0 0.0565
103 0.045893 0.494113 0 0.6912
104 0.426147 0.663609 0 0.3009
105 0.694899 0.565013 0 0.4709
106 0.935069 0.374267 0 0.4248
107 0.810006 0.664275 0 0.0005
108 0.753005 0.222903 0 0.5071
109 0.203104 0.631572 0 0.0012
110 0.984100 0.296961 0 0.0725
111 0.460154 0.533535 0 0.3971
112 0.809343 0.914488 0 0.0039
113 0.549126 0.350797 0 0.0004
114 0.593649 0.626739 0 0.0000
115 0.408889 0.319065 0 0.5980
116 0.435979 0.867013 0 0.0210
117 0.498308 0.639030 0 0.1861
118 0.178959 0.256652 0 0.1908
119 0.265632 0.790475 0 0.2633
120 0.475005 0.163857 1 0.0000
121 0.411131 0.983984 0 0.2212
122 0.226895 0.379316 0 0.0829
123 0.968582 0.899741 0 0.0119
124 0.414882 0.412864 0 0.0015
125 0.263815 0.507154 0 0.0955
126 0.751441 0.009362 0 0.1168
127 0.300745 0.701179 0 0.0284
128 0.737751 0.270790 0 0.0050
129 0.437007 0.141186 0 0.5288
130 0.974379 0.542364 0 0.2761
131 0.537722 0.017916 0 0.0724
132 0.139670 0.452389 0 0.1097
133 0.248420 0.043876 0 0.4293
134 0.152317 0.005742 0 0.5717
135 0.839285 0.256707 0 0.0061
136 0.191230 0.408410 0 0.6980
137 0.621689 0.372645 0 0.2616
138 0.409676 0.750250 0 0.0018
139 0.768493 0.631264 0 0.1947
140 0.550999 0.758685 0 0.0024
141 0.856468 0.793257 0 0.0022
142 0.385586 0.881379 0 0.1595
143 0.626044 0.673356 0 0.1326
144 0.383386 0.600008 0 0.0895
145 0.722501 0.321483 0 0.0913
146 0.855007 0.108962 0 0.0009
147 0.038009 0.194470 0 0.5857
148 0.494811 0.257657 0 0.0025
149 0.027286 0.042083 0 0.3345
150 0.999397 0.230809 0 0.1142
;
